Days since 1/3/23,Company,Value
248.0,3.0,70161300.0
248.0,4.0,69741300.0
249.0,1.0,37665200.0
249.0,2.0,2223376.0
249.0,3.0,70161300.0
249.0,4.0,69741300.0
250.0,1.0,37665200.0
250.0,2.0,2223376.0
250.0,3.0,70161300.0
250.0,4.0,69741300.0
251.0,1.0,37665200.0
251.0,2.0,2223376.0
251.0,3.0,70161300.0
251.0,4.0,69741300.0
252.0,1.0,37665200.0
252.0,2.0,2223376.0
252.0,3.0,70161300.0
252.0,4.0,69741300.0
253.0,1.0,37665200.0
253.0,2.0,2223376.0
253.0,3.0,70161300.0
253.0,4.0,69741300.0
254.0,1.0,37665200.0
254.0,2.0,2223376.0
254.0,3.0,70161300.0
254.0,4.0,69741300.0
255.0,1.0,37665200.0
255.0,2.0,2223376.0
255.0,3.0,70161300.0
255.0,4.0,69741300.0
256.0,1.0,37665200.0
256.0,2.0,2223376.0
256.0,3.0,70161300.0
256.0,4.0,69741300.0
257.0,1.0,37665200.0
257.0,2.0,2223376.0
257.0,3.0,70161300.0
257.0,4.0,69741300.0
258.0,1.0,37665200.0
258.0,2.0,2223376.0
258.0,3.0,70161300.0
258.0,4.0,69741300.0
259.0,1.0,37665200.0
259.0,2.0,2223376.0
259.0,3.0,70161300.0
259.0,4.0,69741300.0
260.0,1.0,37665200.0
260.0,2.0,2223376.0
260.0,3.0,70161300.0
260.0,4.0,69741300.0
261.0,1.0,37665200.0
261.0,2.0,2223376.0
261.0,3.0,70161300.0
261.0,4.0,69741300.0
262.0,1.0,37665200.0
262.0,2.0,2223376.0
262.0,3.0,70161300.0
262.0,4.0,69741300.0
263.0,1.0,37665200.0
263.0,2.0,2223376.0
263.0,3.0,70161300.0
263.0,4.0,69741300.0
264.0,1.0,37665200.0
264.0,2.0,2223376.0
264.0,3.0,70161300.0
264.0,4.0,69741300.0
265.0,1.0,37665200.0
265.0,2.0,2223376.0
265.0,3.0,70161300.0
265.0,4.0,69741300.0
266.0,1.0,37665200.0
266.0,2.0,2223376.0
266.0,3.0,70161300.0
266.0,4.0,69741300.0
267.0,1.0,37665200.0
267.0,2.0,2223376.0
267.0,3.0,70161300.0
267.0,4.0,69741300.0
268.0,1.0,37665200.0
268.0,2.0,2223376.0
268.0,3.0,70161300.0
268.0,4.0,69741300.0
269.0,1.0,37665200.0
269.0,2.0,2223376.0
269.0,3.0,70161300.0
269.0,4.0,69741300.0
270.0,1.0,37665200.0
270.0,2.0,2223376.0
270.0,3.0,70161300.0
270.0,4.0,69741300.0
271.0,1.0,37665200.0
271.0,2.0,2223376.0
271.0,3.0,70161300.0
271.0,4.0,69741300.0
272.0,1.0,37665200.0
272.0,2.0,2223376.0
272.0,3.0,70161300.0
272.0,4.0,69741300.0
273.0,1.0,37665200.0
273.0,2.0,2223376.0
273.0,3.0,70161300.0
273.0,4.0,69741300.0
274.0,1.0,37665200.0
274.0,2.0,2223376.0
274.0,3.0,70161300.0
274.0,4.0,69741300.0
275.0,1.0,37665200.0
275.0,2.0,2223376.0
275.0,3.0,70161300.0
275.0,4.0,69741300.0
276.0,1.0,37665200.0
276.0,2.0,2223376.0
276.0,3.0,70161300.0
276.0,4.0,69741300.0
277.0,1.0,37665200.0
277.0,2.0,2223376.0
277.0,3.0,70161300.0
277.0,4.0,69741300.0
278.0,1.0,37665200.0
278.0,2.0,2223376.0
278.0,3.0,70161300.0
278.0,4.0,69741300.0
279.0,1.0,37665200.0
279.0,2.0,2223376.0
279.0,3.0,70161300.0
279.0,4.0,69741300.0
280.0,1.0,37665200.0
280.0,2.0,2223376.0
280.0,3.0,70161300.0
280.0,4.0,69741300.0
281.0,1.0,37665200.0
281.0,2.0,2223376.0
281.0,3.0,70161300.0
281.0,4.0,69741300.0
282.0,1.0,37665200.0
282.0,2.0,2223376.0
282.0,3.0,70161300.0
282.0,4.0,69741300.0
283.0,1.0,37665200.0
283.0,2.0,2223376.0
283.0,3.0,70161300.0
283.0,4.0,69741300.0
284.0,1.0,37665200.0
284.0,2.0,2223376.0
284.0,3.0,70161300.0
284.0,4.0,69741300.0
285.0,1.0,37665200.0
285.0,2.0,2223376.0
285.0,3.0,70161300.0
285.0,4.0,69741300.0
286.0,1.0,37665200.0
286.0,2.0,2223376.0
286.0,3.0,70161300.0
286.0,4.0,69741300.0
287.0,1.0,37665200.0
287.0,2.0,2223376.0
287.0,3.0,70161300.0
287.0,4.0,69741300.0
288.0,1.0,37665200.0
288.0,2.0,2223376.0
288.0,3.0,70161300.0
288.0,4.0,69741300.0
289.0,1.0,37665200.0
289.0,2.0,2223376.0
289.0,3.0,70161300.0
289.0,4.0,69741300.0
290.0,1.0,37665200.0
290.0,2.0,2223376.0
290.0,3.0,70161300.0
290.0,4.0,69741300.0
291.0,1.0,37665200.0
291.0,2.0,2223376.0
291.0,3.0,70161300.0
291.0,4.0,69741300.0
292.0,1.0,37665200.0
292.0,2.0,2223376.0
292.0,3.0,70161300.0
292.0,4.0,69741300.0
293.0,1.0,37665200.0
293.0,2.0,2223376.0
293.0,3.0,70161300.0
293.0,4.0,69741300.0
294.0,1.0,37665200.0
294.0,2.0,2223376.0
294.0,3.0,70161300.0
294.0,4.0,69741300.0
295.0,1.0,37665200.0
295.0,2.0,2223376.0
295.0,3.0,70161300.0
295.0,4.0,69741300.0
296.0,1.0,37665200.0
296.0,2.0,2223376.0
296.0,3.0,70161300.0
296.0,4.0,69741300.0
297.0,1.0,37665200.0
297.0,2.0,2223376.0
297.0,3.0,70161300.0
297.0,4.0,69741300.0
298.0,1.0,37665200.0
298.0,2.0,2223376.0
298.0,3.0,70161300.0
298.0,4.0,69741300.0
299.0,1.0,37665200.0
299.0,2.0,2223376.0
299.0,3.0,70161300.0
299.0,4.0,69741300.0
300.0,1.0,37665200.0
300.0,2.0,2223376.0
300.0,3.0,70161300.0
300.0,4.0,69741300.0
301.0,1.0,37665200.0
301.0,2.0,2223376.0
301.0,3.0,70161300.0
301.0,4.0,69741300.0
302.0,1.0,37665200.0
302.0,2.0,2223376.0
302.0,3.0,70161300.0
302.0,4.0,69741300.0
303.0,1.0,37665200.0
303.0,2.0,2223376.0
303.0,3.0,70161300.0
303.0,4.0,69741300.0
304.0,1.0,37665200.0
304.0,2.0,2223376.0
304.0,3.0,70161300.0
304.0,4.0,69741300.0
305.0,1.0,37665200.0
305.0,2.0,2223376.0
305.0,3.0,70161300.0
305.0,4.0,69741300.0
306.0,1.0,37665200.0
306.0,2.0,2223376.0
306.0,3.0,70161300.0
306.0,4.0,69741300.0
307.0,1.0,37665200.0
307.0,2.0,2223376.0
307.0,3.0,70161300.0
307.0,4.0,69741300.0
308.0,1.0,37665200.0
308.0,2.0,2223376.0
308.0,3.0,70161300.0
308.0,4.0,69741300.0
309.0,1.0,37665200.0
309.0,2.0,2223376.0
309.0,3.0,70161300.0
309.0,4.0,69741300.0
310.0,1.0,37665200.0
310.0,2.0,2223376.0
310.0,3.0,70161300.0
310.0,4.0,69741300.0
311.0,1.0,37665200.0
311.0,2.0,2223376.0
311.0,3.0,70161300.0
311.0,4.0,69741300.0
312.0,1.0,37665200.0
312.0,2.0,2223376.0
312.0,3.0,70161300.0
312.0,4.0,69741300.0
313.0,1.0,37665200.0
313.0,2.0,2223376.0
313.0,3.0,70161300.0
313.0,4.0,69741300.0
314.0,1.0,37665200.0
314.0,2.0,2223376.0
314.0,3.0,70161300.0
314.0,4.0,69741300.0
315.0,1.0,37665200.0
315.0,2.0,2223376.0
315.0,3.0,70161300.0
315.0,4.0,69741300.0
316.0,1.0,37665200.0
316.0,2.0,2223376.0
316.0,3.0,70161300.0
316.0,4.0,69741300.0
317.0,1.0,37665200.0
317.0,2.0,2223376.0
317.0,3.0,70161300.0
317.0,4.0,69741300.0
318.0,1.0,37665200.0
318.0,2.0,2223376.0
318.0,3.0,70161300.0
318.0,4.0,69741300.0
319.0,1.0,37665200.0
319.0,2.0,2223376.0
319.0,3.0,70161300.0
319.0,4.0,69741300.0
320.0,1.0,37665200.0
320.0,2.0,2223376.0
320.0,3.0,70161300.0
320.0,4.0,69741300.0
321.0,1.0,37665200.0
321.0,2.0,2223376.0
321.0,3.0,70161300.0
321.0,4.0,69741300.0
322.0,1.0,37665200.0
322.0,2.0,2223376.0
322.0,3.0,70161300.0
322.0,4.0,69741300.0
323.0,1.0,37665200.0
323.0,2.0,2223376.0
323.0,3.0,70161300.0
323.0,4.0,69741300.0
324.0,1.0,37665200.0
324.0,2.0,2223376.0
324.0,3.0,70161300.0
324.0,4.0,69741300.0
325.0,1.0,37665200.0
325.0,2.0,2223376.0
325.0,3.0,70161300.0
325.0,4.0,69741300.0
326.0,1.0,37665200.0
326.0,2.0,2223376.0
326.0,3.0,70161300.0
326.0,4.0,69741300.0
327.0,1.0,37665200.0
327.0,2.0,2223376.0
327.0,3.0,70161300.0
327.0,4.0,69741300.0
