Days since 1/3/23,Company,Value
278.0,1.0,27.41
278.0,2.0,123.0
278.0,3.0,63.150002
278.0,4.0,66.220001
279.0,1.0,27.41
279.0,2.0,123.0
279.0,3.0,63.150002
279.0,4.0,66.220001
280.0,1.0,27.41
280.0,2.0,123.0
280.0,3.0,63.150002
280.0,4.0,66.220001
281.0,1.0,27.41
281.0,2.0,123.0
281.0,3.0,63.150002
281.0,4.0,66.220001
282.0,1.0,27.41
282.0,2.0,123.0
282.0,3.0,63.150002
282.0,4.0,66.220001
283.0,1.0,27.41
283.0,2.0,123.0
283.0,3.0,63.150002
283.0,4.0,66.220001
284.0,1.0,27.41
284.0,2.0,123.0
284.0,3.0,63.150002
284.0,4.0,66.220001
285.0,1.0,27.41
285.0,2.0,123.0
285.0,3.0,63.150002
285.0,4.0,66.220001
286.0,1.0,27.41
286.0,2.0,123.0
286.0,3.0,63.150002
286.0,4.0,66.220001
287.0,1.0,27.41
287.0,2.0,123.0
287.0,3.0,63.150002
287.0,4.0,66.220001
288.0,1.0,27.41
288.0,2.0,123.0
288.0,3.0,63.150002
288.0,4.0,66.220001
289.0,1.0,27.41
289.0,2.0,123.0
289.0,3.0,63.150002
289.0,4.0,66.220001
290.0,1.0,27.41
290.0,2.0,123.0
290.0,3.0,63.150002
290.0,4.0,66.220001
291.0,1.0,27.41
291.0,2.0,123.0
291.0,3.0,63.150002
291.0,4.0,66.220001
292.0,1.0,27.41
292.0,2.0,123.0
292.0,3.0,63.150002
292.0,4.0,66.220001
293.0,1.0,27.41
293.0,2.0,123.0
293.0,3.0,63.150002
293.0,4.0,66.220001
294.0,1.0,27.41
294.0,2.0,123.0
294.0,3.0,63.150002
294.0,4.0,66.220001
295.0,1.0,27.41
295.0,2.0,123.0
295.0,3.0,63.150002
295.0,4.0,66.220001
296.0,1.0,27.41
296.0,2.0,123.0
296.0,3.0,63.150002
296.0,4.0,66.220001
297.0,1.0,27.41
297.0,2.0,123.0
297.0,3.0,63.150002
297.0,4.0,66.220001
298.0,1.0,27.41
298.0,2.0,123.0
298.0,3.0,63.150002
298.0,4.0,66.220001
299.0,1.0,27.41
299.0,2.0,123.0
299.0,3.0,63.150002
299.0,4.0,66.220001
300.0,1.0,27.41
300.0,2.0,123.0
300.0,3.0,63.150002
300.0,4.0,66.220001
301.0,1.0,27.41
301.0,2.0,123.0
301.0,3.0,63.150002
301.0,4.0,66.220001
302.0,1.0,27.41
302.0,2.0,123.0
302.0,3.0,63.150002
302.0,4.0,66.220001
303.0,1.0,27.41
303.0,2.0,123.0
303.0,3.0,63.150002
303.0,4.0,66.220001
304.0,1.0,27.41
304.0,2.0,123.0
304.0,3.0,63.150002
304.0,4.0,66.220001
305.0,1.0,27.41
305.0,2.0,123.0
305.0,3.0,63.150002
305.0,4.0,66.220001
306.0,1.0,27.41
306.0,2.0,123.0
306.0,3.0,63.150002
306.0,4.0,66.220001
307.0,1.0,27.41
307.0,2.0,123.0
307.0,3.0,63.150002
307.0,4.0,66.220001
308.0,1.0,27.41
308.0,2.0,123.0
308.0,3.0,63.150002
308.0,4.0,66.220001
309.0,1.0,27.41
309.0,2.0,123.0
309.0,3.0,63.150002
309.0,4.0,66.220001
310.0,1.0,27.41
310.0,2.0,123.0
310.0,3.0,63.150002
310.0,4.0,66.220001
311.0,1.0,27.41
311.0,2.0,123.0
311.0,3.0,63.150002
311.0,4.0,66.220001
312.0,1.0,27.41
312.0,2.0,123.0
312.0,3.0,63.150002
312.0,4.0,66.220001
313.0,1.0,27.41
313.0,2.0,123.0
313.0,3.0,63.150002
313.0,4.0,66.220001
314.0,1.0,27.41
314.0,2.0,123.0
314.0,3.0,63.150002
314.0,4.0,66.220001
315.0,1.0,27.41
315.0,2.0,123.0
315.0,3.0,63.150002
315.0,4.0,66.220001
316.0,1.0,27.41
316.0,2.0,123.0
316.0,3.0,63.150002
316.0,4.0,66.220001
317.0,1.0,27.41
317.0,2.0,123.0
317.0,3.0,63.150002
317.0,4.0,66.220001
318.0,1.0,27.41
318.0,2.0,123.0
318.0,3.0,63.150002
318.0,4.0,66.220001
319.0,1.0,27.41
319.0,2.0,123.0
319.0,3.0,63.150002
319.0,4.0,66.220001
320.0,1.0,27.41
320.0,2.0,123.0
320.0,3.0,63.150002
320.0,4.0,66.220001
321.0,1.0,27.41
321.0,2.0,123.0
321.0,3.0,63.150002
321.0,4.0,66.220001
322.0,1.0,27.41
322.0,2.0,123.0
322.0,3.0,63.150002
322.0,4.0,66.220001
323.0,1.0,27.41
323.0,2.0,123.0
323.0,3.0,63.150002
323.0,4.0,66.220001
324.0,1.0,27.41
324.0,2.0,123.0
324.0,3.0,63.150002
324.0,4.0,66.220001
325.0,1.0,27.41
325.0,2.0,123.0
325.0,3.0,63.150002
325.0,4.0,66.220001
326.0,1.0,27.41
326.0,2.0,123.0
326.0,3.0,63.150002
326.0,4.0,66.220001
327.0,1.0,27.41
327.0,2.0,123.0
327.0,3.0,63.150002
327.0,4.0,66.220001
